Date Time,Monitor ID,Location ID,PM10,PM2.5
14 Oct 2023 17:18,2,1,0.091,0.047
14 Oct 2023 17:19,2,1,0.088,0.045
14 Oct 2023 17:20,2,1,0.092,0.045
14 Oct 2023 17:21,2,1,0.090,0.045
14 Oct 2023 17:22,2,1,0.087,0.045
14 Oct 2023 17:23,2,1,0.096,0.047
14 Oct 2023 17:24,2,1,0.093,0.045
14 Oct 2023 17:25,2,1,0.094,0.047
14 Oct 2023 17:26,2,1,0.088,0.044
14 Oct 2023 17:27,2,1,0.092,0.047
14 Oct 2023 17:28,2,1,0.088,0.044
14 Oct 2023 17:29,2,1,0.097,0.046
14 Oct 2023 17:30,2,1,0.091,0.047
14 Oct 2023 17:31,2,1,0.096,0.044
14 Oct 2023 17:32,2,1,0.093,0.046
14 Oct 2023 17:33,2,1,0.091,0.046
14 Oct 2023 17:34,2,1,0.093,0.046
14 Oct 2023 17:35,2,1,0.096,0.044
14 Oct 2023 17:36,2,1,0.099,0.046
14 Oct 2023 17:37,2,1,0.096,0.045
14 Oct 2023 17:38,2,1,0.092,0.043
14 Oct 2023 17:39,2,1,0.095,0.046
14 Oct 2023 17:40,2,1,0.096,0.045
14 Oct 2023 17:41,2,1,0.094,0.046
14 Oct 2023 17:42,2,1,0.090,0.045
14 Oct 2023 17:43,2,1,0.088,0.044
14 Oct 2023 17:44,2,1,0.096,0.044
14 Oct 2023 17:45,2,1,0.098,0.044
14 Oct 2023 17:46,2,1,0.097,0.046
14 Oct 2023 17:47,2,1,0.095,0.044
14 Oct 2023 17:48,2,1,0.094,0.045
14 Oct 2023 17:49,2,1,0.098,0.046
14 Oct 2023 17:50,2,1,0.100,0.047
14 Oct 2023 17:51,2,1,0.099,0.046
14 Oct 2023 17:52,2,1,0.092,0.046
14 Oct 2023 17:53,2,1,0.099,0.047
14 Oct 2023 17:54,2,1,0.095,0.047
14 Oct 2023 17:55,2,1,0.100,0.046
14 Oct 2023 17:56,2,1,0.097,0.046
14 Oct 2023 17:57,2,1,0.097,0.047
14 Oct 2023 17:58,2,1,0.094,0.047
14 Oct 2023 17:59,2,1,0.110,0.049
14 Oct 2023 18:00,2,1,0.106,0.048
14 Oct 2023 18:01,2,1,0.101,0.049
14 Oct 2023 18:02,2,1,0.102,0.049
14 Oct 2023 18:03,2,1,0.104,0.049
14 Oct 2023 18:04,2,1,0.103,0.048
14 Oct 2023 18:05,2,1,0.096,0.048
14 Oct 2023 18:06,2,1,0.113,0.050
14 Oct 2023 18:07,2,1,0.105,0.049
14 Oct 2023 18:08,2,1,0.100,0.048
14 Oct 2023 18:09,2,1,0.103,0.049
14 Oct 2023 18:10,2,1,0.104,0.048
14 Oct 2023 18:11,2,1,0.106,0.050
14 Oct 2023 18:12,2,1,0.107,0.049
14 Oct 2023 18:13,2,1,0.104,0.048
14 Oct 2023 18:14,2,1,0.099,0.049
14 Oct 2023 18:15,2,1,0.102,0.050
14 Oct 2023 18:16,2,1,0.108,0.050
14 Oct 2023 18:17,2,1,0.107,0.051
14 Oct 2023 18:18,2,1,0.108,0.049
14 Oct 2023 18:19,2,1,0.104,0.051
14 Oct 2023 18:20,2,1,0.105,0.051
14 Oct 2023 18:21,2,1,0.108,0.050
14 Oct 2023 18:22,2,1,0.106,0.051
14 Oct 2023 18:23,2,1,0.101,0.051
14 Oct 2023 18:24,2,1,0.112,0.052
14 Oct 2023 18:25,2,1,0.109,0.050
14 Oct 2023 18:26,2,1,0.106,0.053
14 Oct 2023 18:27,2,1,0.106,0.051
14 Oct 2023 18:28,2,1,0.110,0.051
14 Oct 2023 18:29,2,1,0.106,0.051
14 Oct 2023 18:30,2,1,0.106,0.052
14 Oct 2023 18:31,2,1,0.114,0.053
14 Oct 2023 18:32,2,1,0.111,0.051
14 Oct 2023 18:33,2,1,0.116,0.052
14 Oct 2023 18:34,2,1,0.109,0.052
14 Oct 2023 18:35,2,1,0.116,0.052
14 Oct 2023 18:36,2,1,0.110,0.053
14 Oct 2023 18:37,2,1,0.114,0.053
14 Oct 2023 18:38,2,1,0.113,0.052
14 Oct 2023 18:39,2,1,0.111,0.052
14 Oct 2023 18:40,2,1,0.110,0.053
14 Oct 2023 18:41,2,1,0.108,0.052
14 Oct 2023 18:42,2,1,0.107,0.053
14 Oct 2023 18:43,2,1,0.109,0.051
14 Oct 2023 18:44,2,1,0.111,0.053
14 Oct 2023 18:45,2,1,0.116,0.052
14 Oct 2023 18:46,2,1,0.113,0.051
14 Oct 2023 18:47,2,1,0.110,0.053
14 Oct 2023 18:48,2,1,0.108,0.052
14 Oct 2023 18:49,2,1,0.110,0.053
14 Oct 2023 18:50,2,1,0.123,0.053
14 Oct 2023 18:51,2,1,0.105,0.053
14 Oct 2023 18:52,2,1,0.111,0.054
14 Oct 2023 18:53,2,1,0.111,0.053
14 Oct 2023 18:54,2,1,0.113,0.053
14 Oct 2023 18:55,2,1,0.112,0.053
14 Oct 2023 18:56,2,1,0.114,0.052
14 Oct 2023 18:57,2,1,0.107,0.053
14 Oct 2023 18:58,2,1,0.111,0.052
14 Oct 2023 18:59,2,1,0.107,0.053
14 Oct 2023 19:00,2,1,0.116,0.053
14 Oct 2023 19:01,2,1,0.109,0.052
14 Oct 2023 19:02,2,1,0.115,0.054
14 Oct 2023 19:03,2,1,0.110,0.053
14 Oct 2023 19:04,2,1,0.106,0.052
14 Oct 2023 19:05,2,1,0.108,0.053
14 Oct 2023 19:06,2,1,0.113,0.052
14 Oct 2023 19:07,2,1,0.112,0.052
14 Oct 2023 19:08,2,1,0.116,0.052
14 Oct 2023 19:09,2,1,0.114,0.054
14 Oct 2023 19:10,2,1,0.116,0.055
14 Oct 2023 19:11,2,1,0.113,0.051
14 Oct 2023 19:12,2,1,0.116,0.054
14 Oct 2023 19:13,2,1,0.111,0.053
14 Oct 2023 19:14,2,1,0.112,0.053
14 Oct 2023 19:15,2,1,0.111,0.052
14 Oct 2023 19:16,2,1,0.112,0.054
14 Oct 2023 19:17,2,1,0.120,0.054
14 Oct 2023 19:18,2,1,0.112,0.054
14 Oct 2023 19:19,2,1,0.119,0.054
14 Oct 2023 19:20,2,1,0.126,0.056
14 Oct 2023 19:21,2,1,0.112,0.054
14 Oct 2023 19:22,2,1,0.105,0.052
14 Oct 2023 19:23,2,1,0.110,0.054
14 Oct 2023 19:24,2,1,0.117,0.053
14 Oct 2023 19:25,2,1,0.113,0.053
14 Oct 2023 19:26,2,1,0.121,0.053
14 Oct 2023 19:27,2,1,0.117,0.054
14 Oct 2023 19:28,2,1,0.112,0.053
14 Oct 2023 19:29,2,1,0.115,0.054
14 Oct 2023 19:30,2,1,0.119,0.055
14 Oct 2023 19:31,2,1,0.109,0.054
14 Oct 2023 19:32,2,1,0.111,0.055
14 Oct 2023 19:33,2,1,0.119,0.054
14 Oct 2023 19:34,2,1,0.116,0.055
14 Oct 2023 19:35,2,1,0.116,0.055
14 Oct 2023 19:36,2,1,0.114,0.052
14 Oct 2023 19:37,2,1,0.123,0.057
14 Oct 2023 19:38,2,1,0.117,0.054
14 Oct 2023 19:39,2,1,0.114,0.055
14 Oct 2023 19:40,2,1,0.111,0.054
14 Oct 2023 19:41,2,1,0.111,0.054
14 Oct 2023 19:42,2,1,0.117,0.054
14 Oct 2023 19:43,2,1,0.111,0.054
14 Oct 2023 19:44,2,1,0.117,0.055
14 Oct 2023 19:45,2,1,0.112,0.055
14 Oct 2023 19:46,2,1,0.110,0.054
14 Oct 2023 19:47,2,1,0.127,0.056
14 Oct 2023 19:48,2,1,0.115,0.055
14 Oct 2023 19:49,2,1,0.117,0.052
14 Oct 2023 19:50,2,1,0.109,0.055
14 Oct 2023 19:51,2,1,0.121,0.057
14 Oct 2023 19:52,2,1,0.116,0.055
14 Oct 2023 19:53,2,1,0.106,0.053
14 Oct 2023 19:54,2,1,0.116,0.056
14 Oct 2023 19:55,2,1,0.116,0.054
14 Oct 2023 19:56,2,1,0.111,0.054
14 Oct 2023 19:57,2,1,0.113,0.055
14 Oct 2023 19:58,2,1,0.111,0.054
14 Oct 2023 19:59,2,1,0.114,0.054
14 Oct 2023 20:00,2,1,0.115,0.054
14 Oct 2023 20:01,2,1,0.110,0.053
14 Oct 2023 20:02,2,1,0.113,0.055
14 Oct 2023 20:03,2,1,0.111,0.055
14 Oct 2023 20:04,2,1,0.108,0.054
14 Oct 2023 20:05,2,1,0.109,0.054
14 Oct 2023 20:06,2,1,0.120,0.057
14 Oct 2023 20:07,2,1,0.112,0.056
14 Oct 2023 20:08,2,1,0.112,0.054
14 Oct 2023 20:09,2,1,0.110,0.054
14 Oct 2023 20:10,2,1,0.109,0.056
14 Oct 2023 20:11,2,1,0.111,0.054
14 Oct 2023 20:12,2,1,0.110,0.055
14 Oct 2023 20:13,2,1,0.115,0.056
14 Oct 2023 20:14,2,1,0.111,0.054
14 Oct 2023 20:15,2,1,0.121,0.057
14 Oct 2023 20:16,2,1,0.111,0.054
14 Oct 2023 20:17,2,1,0.113,0.056
14 Oct 2023 20:18,2,1,0.109,0.054
14 Oct 2023 20:19,2,1,0.122,0.055
14 Oct 2023 20:20,2,1,0.109,0.054
14 Oct 2023 20:21,2,1,0.117,0.056
14 Oct 2023 20:22,2,1,0.110,0.055
14 Oct 2023 20:23,2,1,0.120,0.056
14 Oct 2023 20:24,2,1,0.118,0.055
14 Oct 2023 20:25,2,1,0.112,0.055
14 Oct 2023 20:26,2,1,0.115,0.055
14 Oct 2023 20:27,2,1,0.117,0.056
14 Oct 2023 20:28,2,1,0.113,0.052
14 Oct 2023 20:29,2,1,0.115,0.055
14 Oct 2023 20:30,2,1,0.111,0.053
14 Oct 2023 20:31,2,1,0.112,0.054
14 Oct 2023 20:32,2,1,0.114,0.057
14 Oct 2023 20:33,2,1,0.109,0.054
14 Oct 2023 20:34,2,1,0.109,0.055
14 Oct 2023 20:35,2,1,0.108,0.055
14 Oct 2023 20:36,2,1,0.111,0.055
14 Oct 2023 20:37,2,1,0.114,0.055
14 Oct 2023 20:38,2,1,0.105,0.055
14 Oct 2023 20:39,2,1,0.111,0.053
14 Oct 2023 20:40,2,1,0.116,0.057
14 Oct 2023 20:41,2,1,0.113,0.055
14 Oct 2023 20:42,2,1,0.119,0.055
14 Oct 2023 20:43,2,1,0.113,0.056
14 Oct 2023 20:44,2,1,0.120,0.057
14 Oct 2023 20:45,2,1,0.109,0.055
14 Oct 2023 20:46,2,1,0.109,0.055
14 Oct 2023 20:47,2,1,0.116,0.054
14 Oct 2023 20:48,2,1,0.118,0.058
14 Oct 2023 20:49,2,1,0.117,0.058
14 Oct 2023 20:50,2,1,0.108,0.056
14 Oct 2023 20:51,2,1,0.119,0.058
14 Oct 2023 20:52,2,1,0.120,0.057
14 Oct 2023 20:53,2,1,0.107,0.054
14 Oct 2023 20:54,2,1,0.116,0.056
14 Oct 2023 20:55,2,1,0.110,0.056
14 Oct 2023 20:56,2,1,0.120,0.057
14 Oct 2023 20:57,2,1,0.109,0.056
14 Oct 2023 20:58,2,1,0.111,0.054
14 Oct 2023 20:59,2,1,0.112,0.056
14 Oct 2023 21:00,2,1,0.108,0.056
14 Oct 2023 21:01,2,1,0.116,0.056
14 Oct 2023 21:02,2,1,0.121,0.057
14 Oct 2023 21:03,2,1,0.119,0.056
14 Oct 2023 21:04,2,1,0.118,0.055
14 Oct 2023 21:05,2,1,0.113,0.056
14 Oct 2023 21:06,2,1,0.111,0.057
14 Oct 2023 21:07,2,1,0.110,0.056
14 Oct 2023 21:08,2,1,0.118,0.057
14 Oct 2023 21:09,2,1,0.110,0.057
14 Oct 2023 21:10,2,1,0.111,0.056
14 Oct 2023 21:11,2,1,0.109,0.055
14 Oct 2023 21:12,2,1,0.116,0.058
14 Oct 2023 21:13,2,1,0.114,0.057
14 Oct 2023 21:14,2,1,0.115,0.060
14 Oct 2023 21:15,2,1,0.111,0.055
14 Oct 2023 21:16,2,1,0.109,0.053
14 Oct 2023 21:17,2,1,0.109,0.056
14 Oct 2023 21:18,2,1,0.108,0.055
14 Oct 2023 21:19,2,1,0.108,0.056
14 Oct 2023 21:20,2,1,0.107,0.056
14 Oct 2023 21:21,2,1,0.114,0.057
14 Oct 2023 21:22,2,1,0.129,0.059
14 Oct 2023 21:23,2,1,0.132,0.059
14 Oct 2023 21:24,2,1,0.119,0.058
14 Oct 2023 21:25,2,1,0.119,0.059
14 Oct 2023 21:26,2,1,0.126,0.060
14 Oct 2023 21:27,2,1,0.119,0.058
14 Oct 2023 21:28,2,1,0.121,0.059
14 Oct 2023 21:29,2,1,0.115,0.056
14 Oct 2023 21:30,2,1,0.121,0.059
14 Oct 2023 21:31,2,1,0.111,0.056
14 Oct 2023 21:32,2,1,0.119,0.061
14 Oct 2023 21:33,2,1,0.122,0.059
14 Oct 2023 21:34,2,1,0.110,0.057
14 Oct 2023 21:35,2,1,0.116,0.058
14 Oct 2023 21:36,2,1,0.113,0.057
14 Oct 2023 21:37,2,1,0.114,0.057
14 Oct 2023 21:38,2,1,0.122,0.059
14 Oct 2023 21:39,2,1,0.120,0.059
14 Oct 2023 21:40,2,1,0.113,0.058
14 Oct 2023 21:41,2,1,0.116,0.058
14 Oct 2023 21:42,2,1,0.130,0.060
14 Oct 2023 21:43,2,1,0.118,0.060
14 Oct 2023 21:44,2,1,0.128,0.062
14 Oct 2023 21:45,2,1,0.123,0.060
14 Oct 2023 21:46,2,1,0.126,0.060
14 Oct 2023 21:47,2,1,0.121,0.061
14 Oct 2023 21:48,2,1,0.123,0.061
14 Oct 2023 21:49,2,1,0.123,0.061
14 Oct 2023 21:50,2,1,0.125,0.061
14 Oct 2023 21:51,2,1,0.133,0.061
14 Oct 2023 21:52,2,1,0.120,0.061
14 Oct 2023 21:53,2,1,0.127,0.061
14 Oct 2023 21:54,2,1,0.130,0.060
14 Oct 2023 21:55,2,1,0.123,0.061
14 Oct 2023 21:56,2,1,0.119,0.060
14 Oct 2023 21:57,2,1,0.129,0.061
14 Oct 2023 21:58,2,1,0.126,0.061
14 Oct 2023 21:59,2,1,0.127,0.062
14 Oct 2023 22:00,2,1,0.120,0.062
14 Oct 2023 22:01,2,1,0.128,0.062
14 Oct 2023 22:02,2,1,0.124,0.060
14 Oct 2023 22:03,2,1,0.126,0.061
14 Oct 2023 22:04,2,1,0.121,0.062
14 Oct 2023 22:05,2,1,0.136,0.064
14 Oct 2023 22:06,2,1,0.126,0.064
14 Oct 2023 22:07,2,1,0.131,0.064
14 Oct 2023 22:08,2,1,0.132,0.063
14 Oct 2023 22:09,2,1,0.130,0.062
14 Oct 2023 22:10,2,1,0.133,0.064
14 Oct 2023 22:11,2,1,0.130,0.061
14 Oct 2023 22:12,2,1,0.132,0.063
14 Oct 2023 22:13,2,1,0.126,0.062
14 Oct 2023 22:14,2,1,0.127,0.063
14 Oct 2023 22:15,2,1,0.123,0.063
14 Oct 2023 22:16,2,1,0.138,0.064
14 Oct 2023 22:17,2,1,0.128,0.063
14 Oct 2023 22:18,2,1,0.126,0.060
14 Oct 2023 22:19,2,1,0.117,0.060
14 Oct 2023 22:20,2,1,0.122,0.061
14 Oct 2023 22:21,2,1,0.123,0.062
14 Oct 2023 22:22,2,1,0.124,0.061
14 Oct 2023 22:23,2,1,0.128,0.063
14 Oct 2023 22:24,2,1,0.130,0.062
14 Oct 2023 22:25,2,1,0.128,0.061
14 Oct 2023 22:26,2,1,0.120,0.061
14 Oct 2023 22:27,2,1,0.130,0.061
14 Oct 2023 22:28,2,1,0.121,0.063
14 Oct 2023 22:29,2,1,0.126,0.062
14 Oct 2023 22:30,2,1,0.131,0.061
14 Oct 2023 22:31,2,1,0.127,0.063
14 Oct 2023 22:32,2,1,0.124,0.061
14 Oct 2023 22:33,2,1,0.128,0.062
14 Oct 2023 22:34,2,1,0.121,0.061
14 Oct 2023 22:35,2,1,0.132,0.062
14 Oct 2023 22:36,2,1,0.126,0.062
14 Oct 2023 22:37,2,1,0.124,0.063
14 Oct 2023 22:38,2,1,0.125,0.061
14 Oct 2023 22:39,2,1,0.123,0.061
14 Oct 2023 22:40,2,1,0.133,0.062
14 Oct 2023 22:41,2,1,0.131,0.063
14 Oct 2023 22:42,2,1,0.126,0.062
14 Oct 2023 22:43,2,1,0.124,0.062
14 Oct 2023 22:44,2,1,0.123,0.061
14 Oct 2023 22:45,2,1,0.122,0.063
14 Oct 2023 22:46,2,1,0.123,0.061
14 Oct 2023 22:47,2,1,0.126,0.064
14 Oct 2023 22:48,2,1,0.129,0.063
14 Oct 2023 22:49,2,1,0.140,0.062
14 Oct 2023 22:50,2,1,0.133,0.063
14 Oct 2023 22:51,2,1,0.137,0.064
14 Oct 2023 22:52,2,1,0.137,0.062
14 Oct 2023 22:53,2,1,0.134,0.063
14 Oct 2023 22:54,2,1,0.134,0.062
14 Oct 2023 22:55,2,1,0.141,0.063
14 Oct 2023 22:56,2,1,0.135,0.064
14 Oct 2023 22:57,2,1,0.134,0.063
14 Oct 2023 22:58,2,1,0.130,0.064
14 Oct 2023 22:59,2,1,0.126,0.061
14 Oct 2023 23:00,2,1,0.139,0.065
14 Oct 2023 23:01,2,1,0.134,0.061
14 Oct 2023 23:02,2,1,0.130,0.063
14 Oct 2023 23:03,2,1,0.140,0.066
14 Oct 2023 23:04,2,1,0.143,0.064
14 Oct 2023 23:05,2,1,0.139,0.064
14 Oct 2023 23:06,2,1,0.143,0.065
14 Oct 2023 23:07,2,1,0.137,0.064
14 Oct 2023 23:08,2,1,0.129,0.061
14 Oct 2023 23:09,2,1,0.134,0.064
14 Oct 2023 23:10,2,1,0.133,0.063
14 Oct 2023 23:11,2,1,0.134,0.061
14 Oct 2023 23:12,2,1,0.126,0.062
14 Oct 2023 23:13,2,1,0.128,0.062
14 Oct 2023 23:14,2,1,0.137,0.064
14 Oct 2023 23:15,2,1,0.136,0.064
14 Oct 2023 23:16,2,1,0.129,0.063
14 Oct 2023 23:17,2,1,0.130,0.062
14 Oct 2023 23:18,2,1,0.143,0.066
14 Oct 2023 23:19,2,1,0.128,0.061
14 Oct 2023 23:20,2,1,0.131,0.064
14 Oct 2023 23:21,2,1,0.139,0.065
14 Oct 2023 23:22,2,1,0.132,0.063
14 Oct 2023 23:23,2,1,0.138,0.065
14 Oct 2023 23:24,2,1,0.150,0.064
14 Oct 2023 23:25,2,1,0.132,0.063
14 Oct 2023 23:26,2,1,0.146,0.065
14 Oct 2023 23:27,2,1,0.142,0.066
14 Oct 2023 23:28,2,1,0.142,0.066
14 Oct 2023 23:29,2,1,0.132,0.062
14 Oct 2023 23:30,2,1,0.134,0.064
14 Oct 2023 23:31,2,1,0.139,0.067
14 Oct 2023 23:32,2,1,0.135,0.064
14 Oct 2023 23:33,2,1,0.152,0.067
14 Oct 2023 23:34,2,1,0.143,0.065
14 Oct 2023 23:35,2,1,0.143,0.066
14 Oct 2023 23:36,2,1,0.139,0.063
14 Oct 2023 23:37,2,1,0.145,0.068
14 Oct 2023 23:38,2,1,0.140,0.065
14 Oct 2023 23:39,2,1,0.130,0.063
14 Oct 2023 23:40,2,1,0.141,0.066
14 Oct 2023 23:41,2,1,0.146,0.064
14 Oct 2023 23:42,2,1,0.122,0.063
14 Oct 2023 23:43,2,1,0.146,0.068
14 Oct 2023 23:44,2,1,0.139,0.064
14 Oct 2023 23:45,2,1,0.138,0.064
14 Oct 2023 23:46,2,1,0.142,0.066
14 Oct 2023 23:47,2,1,0.144,0.065
14 Oct 2023 23:48,2,1,0.153,0.067
14 Oct 2023 23:49,2,1,0.148,0.066
14 Oct 2023 23:50,2,1,0.146,0.067
14 Oct 2023 23:51,2,1,0.149,0.065
14 Oct 2023 23:52,2,1,0.144,0.068
14 Oct 2023 23:53,2,1,0.148,0.067
14 Oct 2023 23:54,2,1,0.133,0.066
14 Oct 2023 23:55,2,1,0.145,0.067
14 Oct 2023 23:56,2,1,0.137,0.065
14 Oct 2023 23:57,2,1,0.146,0.069
14 Oct 2023 23:58,2,1,0.140,0.066
14 Oct 2023 23:59,2,1,0.138,0.066
15 Oct 2023 00:00,2,1,0.137,0.068
15 Oct 2023 00:01,2,1,0.144,0.066
15 Oct 2023 00:02,2,1,0.153,0.066
15 Oct 2023 00:03,2,1,0.136,0.066
15 Oct 2023 00:04,2,1,0.144,0.066
15 Oct 2023 00:05,2,1,0.158,0.068
15 Oct 2023 00:06,2,1,0.149,0.071
15 Oct 2023 00:07,2,1,0.141,0.065
15 Oct 2023 00:08,2,1,0.142,0.066
15 Oct 2023 00:09,2,1,0.151,0.068
15 Oct 2023 00:10,2,1,0.156,0.068
15 Oct 2023 00:11,2,1,0.146,0.067
15 Oct 2023 00:12,2,1,0.143,0.067
15 Oct 2023 00:13,2,1,0.149,0.069
15 Oct 2023 00:14,2,1,0.145,0.066
15 Oct 2023 00:15,2,1,0.153,0.069
15 Oct 2023 00:16,2,1,0.149,0.067
15 Oct 2023 00:17,2,1,0.141,0.069
15 Oct 2023 00:18,2,1,0.150,0.071
15 Oct 2023 00:19,2,1,0.145,0.068
15 Oct 2023 00:20,2,1,0.154,0.067
15 Oct 2023 00:21,2,1,0.143,0.068
15 Oct 2023 00:22,2,1,0.141,0.069
15 Oct 2023 00:23,2,1,0.150,0.066
15 Oct 2023 00:24,2,1,0.139,0.067
15 Oct 2023 00:25,2,1,0.151,0.069
15 Oct 2023 00:26,2,1,0.146,0.068
15 Oct 2023 00:27,2,1,0.142,0.068
15 Oct 2023 00:28,2,1,0.148,0.069
15 Oct 2023 00:29,2,1,0.144,0.067
15 Oct 2023 00:30,2,1,0.150,0.068
15 Oct 2023 00:31,2,1,0.151,0.070
15 Oct 2023 00:32,2,1,0.140,0.065
15 Oct 2023 00:33,2,1,0.144,0.066
15 Oct 2023 00:34,2,1,0.148,0.068
15 Oct 2023 00:35,2,1,0.146,0.069
15 Oct 2023 00:36,2,1,0.146,0.069
15 Oct 2023 00:37,2,1,0.143,0.066
15 Oct 2023 00:38,2,1,0.147,0.070
15 Oct 2023 00:39,2,1,0.149,0.068
15 Oct 2023 00:40,2,1,0.156,0.070
15 Oct 2023 00:41,2,1,0.151,0.069
15 Oct 2023 00:42,2,1,0.141,0.067
15 Oct 2023 00:43,2,1,0.148,0.070
15 Oct 2023 00:44,2,1,0.150,0.069
15 Oct 2023 00:45,2,1,0.142,0.068
15 Oct 2023 00:46,2,1,0.157,0.070
15 Oct 2023 00:47,2,1,0.155,0.070
15 Oct 2023 00:48,2,1,0.146,0.069
15 Oct 2023 00:49,2,1,0.149,0.069
15 Oct 2023 00:50,2,1,0.149,0.068
15 Oct 2023 00:51,2,1,0.150,0.069
15 Oct 2023 00:52,2,1,0.165,0.070
15 Oct 2023 00:53,2,1,0.156,0.070
15 Oct 2023 00:54,2,1,0.145,0.070
15 Oct 2023 00:55,2,1,0.156,0.070
15 Oct 2023 00:56,2,1,0.152,0.069
15 Oct 2023 00:57,2,1,0.144,0.068
15 Oct 2023 00:58,2,1,0.148,0.069
15 Oct 2023 00:59,2,1,0.151,0.070
15 Oct 2023 01:00,2,1,0.153,0.069
15 Oct 2023 01:01,2,1,0.148,0.068
15 Oct 2023 01:02,2,1,0.164,0.067
15 Oct 2023 01:03,2,1,0.166,0.071
15 Oct 2023 01:04,2,1,0.148,0.069
15 Oct 2023 01:05,2,1,0.152,0.069
15 Oct 2023 01:06,2,1,0.161,0.070
15 Oct 2023 01:07,2,1,0.163,0.070
15 Oct 2023 01:08,2,1,0.153,0.070
15 Oct 2023 01:09,2,1,0.153,0.070
15 Oct 2023 01:10,2,1,0.151,0.068
15 Oct 2023 01:11,2,1,0.162,0.071
15 Oct 2023 01:12,2,1,0.149,0.069
15 Oct 2023 01:13,2,1,0.150,0.070
15 Oct 2023 01:14,2,1,0.159,0.071
15 Oct 2023 01:15,2,1,0.148,0.068
15 Oct 2023 01:16,2,1,0.156,0.070
15 Oct 2023 01:17,2,1,0.151,0.070
15 Oct 2023 01:18,2,1,0.150,0.070
15 Oct 2023 01:19,2,1,0.156,0.070
15 Oct 2023 01:20,2,1,0.155,0.071
15 Oct 2023 01:21,2,1,0.150,0.070
15 Oct 2023 01:22,2,1,0.158,0.069
15 Oct 2023 01:23,2,1,0.158,0.073
15 Oct 2023 01:24,2,1,0.154,0.072
15 Oct 2023 01:25,2,1,0.155,0.070
15 Oct 2023 01:26,2,1,0.148,0.069
15 Oct 2023 01:27,2,1,0.153,0.068
15 Oct 2023 01:28,2,1,0.151,0.072
15 Oct 2023 01:29,2,1,0.159,0.069
15 Oct 2023 01:30,2,1,0.159,0.072
15 Oct 2023 01:31,2,1,0.153,0.071
15 Oct 2023 01:32,2,1,0.164,0.071
15 Oct 2023 01:33,2,1,0.167,0.073
15 Oct 2023 01:34,2,1,0.161,0.071
15 Oct 2023 01:35,2,1,0.156,0.072
15 Oct 2023 01:36,2,1,0.167,0.072
15 Oct 2023 01:37,2,1,0.157,0.071
15 Oct 2023 01:38,2,1,0.156,0.073
15 Oct 2023 01:39,2,1,0.163,0.073
15 Oct 2023 01:40,2,1,0.152,0.071
15 Oct 2023 01:41,2,1,0.154,0.073
15 Oct 2023 01:42,2,1,0.162,0.071
15 Oct 2023 01:43,2,1,0.169,0.074
15 Oct 2023 01:44,2,1,0.158,0.072
15 Oct 2023 01:45,2,1,0.170,0.074
15 Oct 2023 01:46,2,1,0.167,0.072
15 Oct 2023 01:47,2,1,0.163,0.071
15 Oct 2023 01:48,2,1,0.159,0.070
15 Oct 2023 01:49,2,1,0.152,0.072
15 Oct 2023 01:50,2,1,0.168,0.073
15 Oct 2023 01:51,2,1,0.163,0.072
15 Oct 2023 01:52,2,1,0.158,0.072
15 Oct 2023 01:53,2,1,0.152,0.072
15 Oct 2023 01:54,2,1,0.158,0.072
15 Oct 2023 01:55,2,1,0.161,0.073
15 Oct 2023 01:56,2,1,0.158,0.072
15 Oct 2023 01:57,2,1,0.162,0.073
15 Oct 2023 01:58,2,1,0.158,0.072
15 Oct 2023 01:59,2,1,0.159,0.074
15 Oct 2023 02:00,2,1,0.164,0.074
15 Oct 2023 02:01,2,1,0.165,0.074
15 Oct 2023 02:02,2,1,0.156,0.073
15 Oct 2023 02:03,2,1,0.166,0.075
15 Oct 2023 02:04,2,1,0.160,0.075
15 Oct 2023 02:05,2,1,0.173,0.075
15 Oct 2023 02:06,2,1,0.156,0.075
15 Oct 2023 02:07,2,1,0.163,0.074
15 Oct 2023 02:08,2,1,0.164,0.075
15 Oct 2023 02:09,2,1,0.164,0.074
15 Oct 2023 02:10,2,1,0.154,0.075
15 Oct 2023 02:11,2,1,0.157,0.076
15 Oct 2023 02:12,2,1,0.166,0.075
15 Oct 2023 02:13,2,1,0.156,0.074
15 Oct 2023 02:14,2,1,0.162,0.076
15 Oct 2023 02:15,2,1,0.158,0.076
15 Oct 2023 02:16,2,1,0.163,0.074
15 Oct 2023 02:17,2,1,0.170,0.076
15 Oct 2023 02:18,2,1,0.165,0.075
15 Oct 2023 02:19,2,1,0.163,0.075
15 Oct 2023 02:20,2,1,0.165,0.077
15 Oct 2023 02:21,2,1,0.176,0.077
15 Oct 2023 02:22,2,1,0.158,0.073
15 Oct 2023 02:23,2,1,0.157,0.078
15 Oct 2023 02:24,2,1,0.162,0.076
15 Oct 2023 02:25,2,1,0.160,0.076
15 Oct 2023 02:26,2,1,0.169,0.078
15 Oct 2023 02:27,2,1,0.153,0.074
15 Oct 2023 02:28,2,1,0.154,0.075
15 Oct 2023 02:29,2,1,0.153,0.076
15 Oct 2023 02:30,2,1,0.158,0.074
15 Oct 2023 02:31,2,1,0.160,0.077
15 Oct 2023 02:32,2,1,0.158,0.074
15 Oct 2023 02:33,2,1,0.158,0.077
15 Oct 2023 02:34,2,1,0.152,0.074
15 Oct 2023 02:35,2,1,0.155,0.077
